transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,product_category,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating
TRX5493347,2021-08-02,66565,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,3.9,Richard Anderson,KF853,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AE,491800,0.0,25,491800.0,122950.0,4.2
TRX1211096,2022-12-18,40330,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,3.9,Krista Hansen,KF321,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05C,386100,0.0,25,386100.0,96525.0,4.1
TRX3029730,2022-08-23,81560,Kimia Farma - Klinik & Apotek,Madiun,Jawa Timur,4.1,Bradley Cobb,KF498,Drugs for obstructive airway diseases,N05C,178600,0.15,20,151810.0,30362.0,4.5
TRX4902173,2020-02-16,89306,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.8,Jill Ayers,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,149800,0.1,20,134820.0,26964.0,4.1
TRX5649782,2020-02-06,12972,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.5,Jonathan Vargas,KF953,Drugs for obstructive airway diseases,R06,997500,0.01,30,987525.0,296257.5,5.0
TRX2293479,2021-02-05,81157,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.2,Brent Phillips,KF346,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R06,384900,0.11,25,342561.0,85640.25,4.9
TRX5054666,2020-07-28,67153,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.4,Denise Ramirez,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,867500,0.06,30,815450.0,244635.0,4.9
TRX8212317,2023-01-26,46253,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,5.0,Tracey Hodges,KF485,"Psycholeptics drugs, Anxiolytic drugs",M01AE,300800,0.09,25,273728.0,68432.0,3.0
TRX5297520,2020-05-29,30539,Kimia Farma - Apotek,Kuningan,Jawa Barat,4.4,Loretta Huff,KF346,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R06,384900,0.0,25,384900.0,96225.0,4.2
TRX8495119,2023-02-14,12369,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.4,Brandon Bradshaw,KF874,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N05C,361400,0.11,25,321646.0,80411.5,4.5
TRX1644480,2021-12-22,27256,Kimia Farma - Klinik & Apotek,Jayapura,Papua,4.0,Daniel Sanchez,KF607,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",R06,923700,0.05,30,877515.0,263254.5,4.9
TRX2185430,2023-12-24,16033,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,3.9,Andrew Wolfe,KF321,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05C,386100,0.0,25,386100.0,96525.0,4.8
TRX7276672,2020-08-16,12558,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.4,Gerald White,KF968,"Psycholeptics drugs, Anxiolytic drugs",M01AB,412100,0.02,25,403858.0,100964.5,3.3
TRX5114697,2023-06-26,52196,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.5,Dawn Clark,KF389,Drugs for obstructive airway diseases,M01AB,761700,0.07,30,708381.0,212514.3,3.2
TRX5875906,2020-08-31,73588,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.5,Molly Williams,KF162,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",M01AE,840200,0.05,30,798190.0,239457.0,4.0
TRX9232753,2021-04-21,18525,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,4.8,Jacob Newman,KF562,Drugs for obstructive airway diseases,N05C,703700,0.04,30,675552.0,202665.6,3.8
TRX3691590,2021-11-03,82202,Kimia Farma - Apotek,Jambi,Jambi,4.1,Alyssa Morales MD,KF566,"Other analgesics and antipyretics, Salicylic acid and derivatives",N02BE/B,296900,0.02,20,290962.0,58192.4,3.6
TRX9202888,2021-09-24,72241,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.6,Roger Mcconnell,KF853,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AE,491800,0.05,25,467210.0,116802.5,4.3
TRX8914279,2022-10-24,82315,Kimia Farma - Apotek,Bogor,Jawa Barat,4.6,Katherine Adkins,KF260,"Other analgesics and antipyretics, Pyrazolones and Anilides",N05C,118700,0.07,20,110390.99999999999,22078.199999999997,4.4
TRX6279971,2023-09-13,37946,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1,Tiffany Lee,KF555,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BA,765700,0.06,30,719758.0,215927.4,4.9
TRX4279388,2022-04-24,77212,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,3.9,Holly Reed,KF786,Drugs for obstructive airway diseases,N02BA,532900,0.04,30,511584.0,153475.19999999998,3.1
TRX2035245,2022-10-02,87965,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,5.0,Casey Frederick,KF489,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BA,413100,0.14,25,355266.0,88816.5,4.6
TRX7480525,2022-10-20,23909,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.8,Joseph Parker,KF341,"Other analgesics and antipyretics, Pyrazolones and Anilides",N05C,626800,0.0,30,626800.0,188040.0,4.9
TRX1856801,2021-09-28,83196,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,4.7,Melissa Ellis,KF824,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BE/B,787700,0.07,30,732561.0,219768.3,4.3
TRX8873856,2020-07-05,79579,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.3,Kelsey Young,KF381,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",R06,564100,0.11,30,502049.0,150614.69999999998,4.8
TRX2404634,2022-09-23,34673,Kimia Farma - Klinik & Apotek,Cilacap,Jawa Tengah,4.4,Jack Lopez,KF981,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05C,314600,0.06,25,295724.0,73931.0,4.2
TRX9867729,2022-04-11,18525,Kimia Farma - Klinik-Apotek-Laboratorium,Dumai,Riau,4.8,Tracy Mcdowell,KF853,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AE,491800,0.12,25,432784.0,108196.0,4.4
TRX7594469,2020-07-21,88319,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.8,Charles Smith,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,703900,0.08,30,647588.0,194276.4,3.3
TRX4472589,2020-09-18,53959,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9,Katie Brown,KF505,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,454900,0.08,25,418508.0,104627.0,4.9
TRX1645053,2021-03-12,52666,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.3,Michele Shields,KF933,"Psycholeptics drugs, Anxiolytic drugs",R03,86500,0.09,15,78715.0,11807.25,4.2
TRX8070452,2023-10-02,84213,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.2,Robert Butler,KF775,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,391700,0.02,25,383866.0,95966.5,4.9
TRX5916586,2022-10-14,35236,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.7,Kevin Roberts,KF484,Drugs for obstructive airway diseases,N02BE/B,592200,0.07,30,550746.0,165223.8,4.0
TRX1823260,2022-01-09,40126,Kimia Farma - Klinik & Apotek,Samarinda,Kalimantan Timur,4.9,Wanda Patterson,KF608,"Psycholeptics drugs, Anxiolytic drugs",R06,789700,0.09,30,718627.0,215588.1,4.3
TRX1719080,2022-12-24,90029,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.3,Darrell Nelson,KF157,"Psycholeptics drugs, Anxiolytic drugs",N05B,523100,0.1,30,470790.0,141237.0,3.5
TRX6864387,2021-10-05,25390,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.9,Victor Thomas,KF303,Drugs for obstructive airway diseases,N05C,498100,0.11,25,443309.0,110827.25,3.0
TRX2691436,2023-07-15,84863,Kimia Farma - Klinik-Apotek-Laboratorium,Kendari,Sulawesi Tenggara,4.7,Chase Owen,KF824,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BE/B,787700,0.05,30,748315.0,224494.5,4.7
TRX1311926,2023-06-02,96742,Kimia Farma - Apotek,Garut,Jawa Barat,4.4,Matthew Butler,KF545,"Other analgesics and antipyretics, Salicylic acid and derivatives",R03,801700,0.09,30,729547.0,218864.1,4.8
TRX3502237,2023-07-16,83698,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,4.0,Kathryn Rose,KF854,Drugs for obstructive airway diseases,N05B,681000,0.01,30,674190.0,202257.0,4.4
TRX9333660,2022-04-24,64238,Kimia Farma - Apotek,Jakarta,DKI Jakarta,4.0,Derrick Hughes,KF790,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,938600,0.05,30,891670.0,267501.0,4.9
TRX5336081,2021-12-27,20554,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.2,Jonathon Williams,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",M01AB,108500,0.11,20,96565.0,19313.0,3.0
TRX5773615,2020-11-05,49584,Kimia Farma - Apotek,Padang Sidempuan,Sumatera Utara,4.6,Joanna Garcia,KF340,Antihistamines for systemic use,N02BA,603000,0.11,30,536670.0,161001.0,4.2
TRX2613214,2022-04-15,37734,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.6,Erica Taylor,KF381,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",R06,564100,0.14,30,485126.0,145537.8,4.4
TRX2089829,2021-02-13,69003,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.4,Makayla Garcia,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,703900,0.06,30,661666.0,198499.8,3.9
TRX3145557,2023-11-04,23782,Kimia Farma - Klinik & Apotek,Bitung,Sulawesi Utara,4.9,John Duffy,KF816,Drugs for obstructive airway diseases,R06,477100,0.11,25,424619.0,106154.75,3.5
TRX5074573,2022-01-26,58094,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.8,Brittney Newman,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,51200,0.09,15,46592.0,6988.8,4.5
TRX7893367,2023-03-05,77832,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,4.0,Joshua Thomas,KF300,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,136900,0.07,20,127316.99999999999,25463.399999999998,4.4
TRX3275503,2022-04-16,39130,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.7,James Bray,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,638700,0.11,30,568443.0,170532.9,4.9
TRX5419223,2022-01-19,51944,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.6,Wendy Barron,KF633,"Other analgesics and antipyretics, Pyrazolones and Anilides",M01AE,962800,0.13,30,837636.0,251290.8,4.5
TRX2290435,2022-09-11,70739,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2,Diane Koch,KF891,Antihistamines for systemic use,N02BA,614200,0.04,30,589632.0,176889.6,4.2
TRX6649785,2022-09-03,20505,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.5,Jaclyn White,KF977,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N05C,986400,0.07,30,917351.99999999988,275205.6,3.1
TRX1251379,2023-05-02,99735,Kimia Farma - Apotek,Banda Aceh,Aceh,4.1,Jo Rodriguez,KF425,"Psycholeptics drugs, Anxiolytic drugs",N05C,102100,0.0,20,102100.0,20420.0,4.5
TRX2591332,2020-07-11,74125,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Larry Strickland,KF611,"Other analgesics and antipyretics, Pyrazolones and Anilides",N02BE/B,544800,0.02,30,533904.0,160171.19999999998,3.1
TRX7775467,2021-08-02,12027,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.8,Nicole Johnson,KF818,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N02BA,14200,0.1,10,12780.0,1278.0,3.4
TRX6502822,2023-08-01,72192,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.7,Christian Diaz,KF198,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,287100,0.05,20,272745.0,54549.0,3.2
TRX5790488,2022-03-07,69468,Kimia Farma - Klinik & Apotek,Bekasi,Jawa Barat,3.9,Jeremy Armstrong,KF395,Drugs for obstructive airway diseases,N02BA,755400,0.03,30,732738.0,219821.4,4.2
TRX5752382,2021-12-12,59260,Kimia Farma - Apotek,Ambon,Maluku,4.1,Samantha Gill,KF381,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",R06,564100,0.13,30,490767.0,147230.1,4.4
TRX6479544,2020-02-11,46706,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.2,Amy Flowers,KF250,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",M01AE,688600,0.06,30,647284.0,194185.19999999998,4.9
TRX7845708,2022-10-22,84834,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,4.2,Karen Rios,KF824,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BE/B,787700,0.09,30,716807.0,215042.1,3.6
TRX8319090,2023-07-31,83109,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,4.6,Michael Williams,KF451,Drugs for obstructive airway diseases,R06,933600,0.01,30,924264.0,277279.2,3.2
TRX9312764,2022-07-29,57503,Kimia Farma - Apotek,Subang,Jawa Barat,4.6,Hunter Robinson,KF460,"Psycholeptics drugs, Anxiolytic drugs",R03,334300,0.03,25,324271.0,81067.75,4.1
TRX2249604,2023-05-26,65547,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.5,Chad Berry,KF568,"Psycholeptics drugs, Anxiolytic drugs",N02BA,123200,0.02,20,120736.0,24147.2,4.4
TRX1648011,2022-02-15,18533,Kimia Farma - Klinik-Apotek-Laboratorium,Cirebon,Jawa Barat,4.7,Albert Campbell,KF520,Drugs for obstructive airway diseases,M01AB,622500,0.04,30,597600.0,179280.0,4.5
TRX1371393,2022-08-06,64017,Kimia Farma - Klinik & Apotek,Pangkalpinang,Bangka Belitung,4.8,Lisa Martinez,KF245,Antihistamines for systemic use,M01AB,740100,0.08,30,680892.0,204267.6,4.5
TRX1067106,2023-05-14,24116,Kimia Farma - Klinik-Apotek-Laboratorium,Bontang,Kalimantan Timur,4.6,Crystal Carpenter,KF540,"Other analgesics and antipyretics, Salicylic acid and derivatives",R03,744200,0.02,30,729316.0,218794.8,3.0
TRX7864157,2020-08-17,93354,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,4.8,Edwin Weiss,KF605,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,164900,0.02,20,161602.0,32320.4,5.0
TRX5327835,2021-12-10,99697,Kimia Farma - Apotek,Subang,Jawa Barat,4.8,Timothy Arnold,KF400,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",M01AB,359500,0.06,25,337930.0,84482.5,3.8
TRX2332717,2020-05-05,28273,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.4,Jody Ford,KF853,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AE,491800,0.06,25,462292.0,115573.0,4.9
TRX6848171,2020-02-06,33796,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.5,Amber Young,KF853,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AE,491800,0.04,25,472128.0,118032.0,4.2
TRX4130408,2020-08-22,70971,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.8,Christopher Hunt,KF568,"Psycholeptics drugs, Anxiolytic drugs",N02BA,123200,0.04,20,118272.0,23654.4,4.6
TRX7882130,2021-01-30,94373,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,5.0,Mark Phillips,KF406,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,766200,0.06,30,720228.0,216068.4,3.8
TRX8195358,2021-11-04,16228,Kimia Farma - Klinik-Apotek-Laboratorium,Tangerang,Banten,4.7,Tina Larsen,KF723,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",N02BE/B,739100,0.1,30,665190.0,199557.0,3.1
TRX9142273,2023-02-13,73596,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.8,Kristine Williams,KF879,Antihistamines for systemic use,N05C,441000,0.03,25,427770.0,106942.5,4.0
TRX2638656,2021-09-04,15293,Kimia Farma - Klinik-Apotek-Laboratorium,Bandung,Jawa Barat,4.5,Chelsea Little,KF953,Drugs for obstructive airway diseases,R06,997500,0.03,30,967575.0,290272.5,4.7
TRX4975123,2020-04-03,48617,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.3,John Combs,KF544,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,667100,0.03,30,647087.0,194126.1,4.0
TRX7605499,2020-09-08,89043,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.0,Kathleen Madden,KF340,Antihistamines for systemic use,N02BA,603000,0.09,30,548730.0,164619.0,4.8
TRX9844206,2023-09-10,85549,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.0,Jessica Mcgee,KF245,Antihistamines for systemic use,M01AB,740100,0.08,30,680892.0,204267.6,4.3
TRX3112823,2021-02-06,20356,Kimia Farma - Klinik-Apotek-Laboratorium,Batam,Kepulauan Riau,4.6,Aaron Williams,KF316,Antihistamines for systemic use,N02BE/B,714800,0.09,30,650468.0,195140.4,4.9
TRX2904467,2021-06-30,62756,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.0,Mary Allen,KF689,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",R06,883300,0.07,30,821469.0,246440.69999999998,3.5
TRX6198653,2022-07-14,15370,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.1,Jennifer Rivera,KF222,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,64000,0.13,15,55680.0,8352.0,4.4
TRX4307432,2023-03-27,73804,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.3,Mrs. Lisa Murillo,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,51200,0.12,15,45056.0,6758.4,3.6
TRX2972901,2020-02-03,69958,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.7,Joseph Aguilar,KF999,"Other analgesics and antipyretics, Pyrazolones and Anilides",R06,389900,0.1,25,350910.0,87727.5,4.4
TRX7029906,2022-12-11,14693,Kimia Farma - Apotek,Karawang,Jawa Barat,3.9,Adam Clark,KF172,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,2100,0.14,10,1806.0,180.60000000000002,3.7
TRX1948385,2020-03-29,63815,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.7,Debra Washington,KF260,"Other analgesics and antipyretics, Pyrazolones and Anilides",N05C,118700,0.09,20,108017.0,21603.4,3.8
TRX9953196,2021-02-23,42069,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,4.4,Andrea Brooks,KF852,"Psycholeptics drugs, Anxiolytic drugs",R06,935700,0.04,30,898272.0,269481.6,4.8
TRX9708482,2020-12-19,35365,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.5,Christina Rodriguez,KF981,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05C,314600,0.03,25,305162.0,76290.5,3.6
TRX9328260,2022-05-27,80748,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.6,Cristina Rosario,KF300,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,136900,0.14,20,117734.0,23546.800000000003,4.3
TRX1554243,2020-11-28,22797,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4.2,Benjamin Bowman,KF134,Antihistamines for systemic use,N02BE/B,832800,0.02,30,816144.0,244843.19999999998,4.2
TRX6251832,2020-08-08,42584,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.2,Carlos Brown,KF557,"Psycholeptics drugs, Anxiolytic drugs",R03,411900,0.03,25,399543.0,99885.75,4.6
TRX5956816,2023-06-27,28460,Kimia Farma - Apotek,Jambi,Jambi,4.2,Crystal Reynolds,KF395,Drugs for obstructive airway diseases,N02BA,755400,0.11,30,672306.0,201691.8,3.6
TRX7342474,2022-03-22,15917,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.8,Mr. Richard Murray III,KF190,"Psycholeptics drugs, Anxiolytic drugs",N02BE/B,286300,0.05,20,271985.0,54397.0,3.1
TRX2798709,2023-12-25,29115,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Crystal Holmes,KF378,Drugs for obstructive airway diseases,R03,283100,0.05,20,268945.0,53789.0,3.8
TRX7928430,2020-03-25,42322,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4.6,Zachary Fields,KF544,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,667100,0.01,30,660429.0,198128.69999999998,5.0
TRX1905433,2021-08-17,18858,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,5.0,Dr. Joshua Hines,KF731,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,78800,0.06,15,74072.0,11110.8,4.0
TRX8266551,2020-01-27,59614,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.9,Timothy Murphy,KF198,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AB,287100,0.06,20,269874.0,53974.8,3.7
TRX8953826,2020-06-05,42273,Kimia Farma - Apotek,Ternate,Maluku Utara,4.2,Alison Smith,KF854,Drugs for obstructive airway diseases,N05B,681000,0.08,30,626520.0,187956.0,4.7
TRX6594041,2021-12-02,92403,Kimia Farma - Klinik & Apotek,Kendari,Sulawesi Tenggara,4.6,Joshua Morales,KF294,Antihistamines for systemic use,M01AE,455900,0.13,25,396633.0,99158.25,4.9
TRX9753040,2020-03-16,12069,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.1,Gabrielle Carrillo,KF576,"Other analgesics and antipyretics, Salicylic acid and derivatives",M01AE,353300,0.04,25,339168.0,84792.0,4.8
TRX9139055,2021-06-17,49902,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.2,Lindsay Crawford,KF500,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05B,638700,0.12,30,562056.0,168616.8,3.9
TRX4500332,2022-12-09,31318,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,4.9,Michael Fry,KF451,Drugs for obstructive airway diseases,R06,933600,0.09,30,849576.0,254872.8,4.5
TRX9254241,2020-03-12,67807,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.4,Jessica Howell,KF381,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",R06,564100,0.15,30,479485.0,143845.5,4.9
TRX1741817,2023-03-16,85310,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,3.9,Karen Arnold,KF943,"Other analgesics and antipyretics, Salicylic acid and derivatives",N05B,5500,0.05,10,5225.0,522.5,4.8
TRX5533802,2022-04-24,48300,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.2,Sabrina Davis,KF607,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",R06,923700,0.13,30,803619.0,241085.69999999998,3.8
TRX5862017,2021-04-25,24922,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.7,Samantha Howard,KF289,"Psycholeptics drugs, Hypnotics and sedatives drugs",M01AE,695100,0.11,30,618639.0,185591.69999999998,3.1
TRX1162113,2022-08-09,59549,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.2,Jennifer Murray,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,51200,0.13,15,44544.0,6681.5999999999995,3.6
TRX4345989,2022-10-22,61921,Kimia Farma - Klinik-Apotek-Laboratorium,Tomohon,Sulawesi Utara,4.7,Rachel Forbes,KF731,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,78800,0.14,15,67768.0,10165.199999999999,3.2
TRX6506418,2022-06-19,44061,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.7,Andre Love,KF147,Antihistamines for systemic use,R06,684900,0.1,30,616410.0,184923.0,4.3
TRX3968317,2022-03-28,87281,Kimia Farma - Apotek,Semarang,Jawa Tengah,4.4,Dakota Smith,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",N05C,149800,0.02,20,146804.0,29360.800000000003,4.1
TRX5584623,2020-01-18,93657,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.2,Brianna Gray,KF395,Drugs for obstructive airway diseases,N02BA,755400,0.03,30,732738.0,219821.4,4.7
TRX7664761,2021-08-09,95669,Kimia Farma - Klinik-Apotek-Laboratorium,Malang,Jawa Timur,4.8,Kathryn Reyes,KF322,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",N05C,626100,0.03,30,607317.0,182195.1,3.4
TRX8627671,2022-12-25,65395,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,4.8,Ryan Ward,KF507,"Other analgesics and antipyretics, Pyrazolones and Anilides",N05C,757500,0.12,30,666600.0,199980.0,3.8
TRX5074998,2023-11-19,21516,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.7,Thomas Davis,KF166,"Psycholeptics drugs, Anxiolytic drugs",N02BA,823800,0.11,30,733182.0,219954.6,4.8
TRX7368771,2021-07-26,68330,Kimia Farma - Klinik-Apotek-Laboratorium,Magelang,Jawa Tengah,4.6,Mallory Nicholson,KF816,Drugs for obstructive airway diseases,R06,477100,0.04,25,458016.0,114504.0,4.4
TRX3173181,2021-08-23,97974,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.4,Catherine Powell,KF555,"Psycholeptics drugs, Hypnotics and sedatives drugs",N02BA,765700,0.01,30,758043.0,227412.9,4.5
TRX8661826,2022-01-11,34260,Kimia Farma - Klinik & Apotek,Tangerang,Banten,4.1,Haley Smith,KF236,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",R03,417300,0.04,25,400608.0,100152.0,3.9
TRX2615761,2021-06-19,86760,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,5.0,Nicholas Alexander,KF544,"Psycholeptics drugs, Hypnotics and sedatives drugs",R06,667100,0.12,30,587048.0,176114.4,3.3
TRX9510473,2023-11-15,99191,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.3,Paige Goodwin,KF520,Drugs for obstructive airway diseases,M01AB,622500,0.06,30,585150.0,175545.0,3.1
